text,intent
"Bisakah Anda membantu saya mengonfigurasi balasan otomatis, terima kasih",auto_reply_setup
I'd like to display my instances please thanks,instance_list
membuat instance,function_create_instance
"Bisakah Anda membantu saya menonaktifkan balasan otomatis di luar jam kerja, terima kasih",auto_reply_disable
Show tasks page thanks,navigation_tasks_tab
Bagaimana cara berbicara dengan tim dukungan,support_contact
Bagaimana cara keamanan data.,security_privacy
Bagaimana caranya agar aplikasi desktop dapat bekerja secara offline?,platform_desktop_info
Lanjutkan berlangganan,payment_extend
Get current instance connection status thanks,instance_connection_status
Can you help me mass message?,message_blast
Saya butuh bantuan untuk menyambung ke kalender?,calendar_integration
Segment contacts by engagement thanks,advanced_contact_segmentation
Selamat siang,greeting
Help me view instances please thank you,navigation_instances_tab
I need to track delivery status of bulk messages.,message_blast_status
What's the best way to manage uploaded files..,files_manage
Bisakah Anda memberi tahu saya cara keamanan data.,security_privacy
Bantu saya melihat grup,navigation_grouping_tab
What's the best way to initialize new instance?,create_instance
View instances,navigation_instances_tab
How to automatic responses?,auto_reply_setup
Bagaimana cara menambahkan kontak terima kasih,contacts_add
Bagaimana biaya dalam id terima kasih,pricing_currency_idr
Internet requirements thank you,tips_internet
Could you show me how to can't login?,login_issue
Kelola daftar kontak.,contacts_manage
Open Files tab?,navigation_files_tab
"Apa cara terbaik untuk membatasi instance, terima kasih",pricing_instance_limits
Bisakah Anda membantu saya membantu saya membuat akun?,account_setup
Bagaimana cara menambahkan kontak?,contacts_add
I need help with is my cloud data stored.,security_cloud_data
Bisakah Anda membantu saya dukungan zona waktu,message_schedule_timezone
"Bisakah Anda membantu saya, ada tugas yang tertunda.",tasks_view
Saya butuh bantuan untuk mengunduh aplikasi desktop,platform_desktop_install
Use REST API to send message.,api_send_message
Price in Rupiah.,pricing_currency_idr
Berapa harganya dalam Rp,pricing_currency_idr
Bisakah Anda memberi tahu saya cara tidak dapat terhubung.,troubleshoot_connection
can I have sex with you?,out_of_scope
How to cost in idr thanks,pricing_currency_idr
Can you tell me how to use rest api to send message.?,api_send_message
Saya perlu memutuskan sambungan WhatsApp,instance_logout
Cost in IDR please,pricing_currency_idr
I need help with fix qr code issue,troubleshoot_qr
Could you show me how to turn off auto reply?,auto_reply_disable
What's the best way to payment problem please,payment_issue
What's the best way to what's new.,feature_coming_soon
"Bantu saya menampilkan halaman tugas, terima kasih",navigation_tasks_tab
"Bagaimana cara membagikan brosur.pdf ke semua instansi, terima kasih",files_share
Apa cara terbaik untuk menggunakan api,api_reference
Kirim ke banyak orang,message_blast
Bisakah Anda menunjukkan kepada saya cara tidak bisa login,login_issue
Help me create a instance,function_create_instance
I need to integrate chattea with my calendar. thanks,calendar_integration
I need to view uploaded files thanks,navigation_files_tab
How to improve performance?,general_tips
Can you help me ensure stable internet connection.?,tips_internet
Can you tell me how to use rest api to send message thank you,api_send_message
Bisakah Anda menyetel url webhook ke https://example.com/hooks.terima kasih,api_webhook_setup
Apa cara terbaik untuk menyiarkan pesan terima kasih,message_blast
Tugas apa yang tertunda?,tasks_view
I need help with is my cloud data stored,security_cloud_data
I'd like to share brochure?pdf across all instances?,files_share
sing me a song,out_of_scope
"Tolong, apa cara terbaik untuk memverifikasi nomor telepon",function_check_phone
I'd like to extend my subscription,payment_extend
Saya ingin mematikan balasan otomatis,auto_reply_disable
"Saya ingin menambahkan kontak baru, terima kasih",contacts_add
Saya ingin memeriksa status pembayaran saya.,payment_status
"Could you show me how to forgot my password, help me login.?",login_issue
I need to message someone thanks,function_send_message
Bisakah Anda membantu saya mengulangi pesan setiap minggu,message_schedule_recurring
Show subscription plans? Please,pricing_query
How to upload banner.jpg for messaging.?,files_upload
Bisakah Anda mengatur kontak,contacts_manage
Bisakah Anda menggunakan versi browser,platform_cloud_open
Bisakah Anda membantu saya mengekspor data grup,group_export
How do I read the last conversation with john..,chat_read
Bisakah Anda menunjukkan kepada saya caranya mengapa kode qr tidak muncul?,troubleshoot_qr
Saya butuh bantuan dengan laporan pengiriman pesan?,message_blast_status
Stop that,cancel_action
Why is QR code not showing?,troubleshoot_qr
Help me share brochure.pdf across all instances.,files_share
Show task progress please,tasks_monitor
Putuskan sambungan instance 'Penjualan-1'.,instance_logout
Bagaimana masalah jaringan?,troubleshoot_connection
Saya ingin menambahkan kontak baru,contacts_add
How do I add new file thank you,files_upload
Lihat semua instance,instance_list
How to will message blasting feature release thanks,feature_coming_soon
Saya perlu masalah kode qr,troubleshoot_qr
Ensure stable internet connection. Please,tips_internet
nothing,out_of_scope
Saya butuh bantuan dengan pesan berwaktu yang ditetapkan,message_schedule
Bisakah Anda memberi tahu saya cara merekomendasikan browser.,tips_browser
"Saya ingin pergi ke tugas, tolong",navigation_tasks_tab
Show previous chats Please thank you,chat_history
Konfirmasikan status pembayaran saya.,payment_status
abcdef,out_of_scope
Selamat tinggal,goodbye
Bisakah Anda membawa saya ke tempat kejadian,navigation_instances_tab
Can you help me pay?,payment_methods
"Tolong, apa cara terbaik untuk kebijakan privasi",security_privacy
Tolong cara mematikan auto reply,auto_reply_disable
Could you show me how to renew subscription?,payment_extend
How to verify connection thank you,instance_connection_status
"Enable warmup between instances A, B, and C.",warmup_enable
Show all all my instances?,instance_list
Help me check broadcast status,message_blast_status
Keluar dari instance terima kasih,instance_logout
I need to get desktop version please,platform_desktop_install
How to which version to use please,platform_compare
I'd like to add a new contact thank you,contacts_add
How to price in rupiah?,pricing_currency_idr
Bisakah Anda menunjukkan dasbor,navigation_main_dashboard
Tampilkan halaman grup,navigation_grouping_tab
I'd like to add a new contact.,contacts_add
"Bagaimana saya bisa mengirim pesan rilis fitur peblast, terima kasih",feature_coming_soon
How can I turn on warmup for new accounts.?,warmup_enable
How to how secure are payments thank you,security_payment
Thanks so much,gratitude
I need help with sign up for plan?,payment_subscribe
How do I data security.,security_privacy
"Saya ingin melihat kontak saya, terima kasih",contacts_manage
Bisakah Anda memberi tahu saya cara mencopot pemasangan instance?,instance_delete
Bantu saya berbagi dokumen,files_share
Bantu saya menampilkan halaman file,navigation_files_tab
Apa cara terbaik untuk menghubungi dukungan..,support_contact
Can you help me is warmup please,warmup_info
Payment failed,payment_issue
What's the best way to which browser is recommended please,tips_browser
Can you help me disable auto-reply outside business hours,auto_reply_disable
Sudahlah,cancel_action
Tolong bantu saya menampilkan tugas yang gagal,tasks_view_failed
How can I group contacts.,advanced_contact_segmentation
Bisakah Anda membantu saya membayar.,payment_methods
Bisakah Anda memberi tahu saya cara mengintegrasikan chattea dengan kalender saya?,calendar_integration
Show all all my instances thanks,instance_list
Sudahlah,cancel_action
Saya perlu melacak status pengiriman pesan massal.,message_blast_status
Analisis tampilan,analytics_view
Can you tell me how to is it safe.,security_privacy
Can you launch web version please,platform_cloud_open
Accepted payment methods,payment_methods
"Apa cara terbaik untuk riwayat penagihan, terima kasih",payment_history
Bagaimana cara warmup penjelasannya?,warmup_info
Bisakah Anda menunjukkan kepada saya cara mengatasi masalah kode qr?,troubleshoot_qr
I'd like to go to tasks please,navigation_tasks_tab
Can you show my payments thanks,payment_history
"Bisakah Anda memberi tahu saya cara mengatur pesan berwaktu, terima kasih",message_schedule
Buka tab Instance?,navigation_instances_tab
I want to display failed tasks thanks,tasks_view_failed
How do I payment security?,security_payment
Apa itu warmup.,warmup_info
Konfigurasikan grup,group_settings_edit
Siapkan webhook,api_webhook_setup
Apakah aman?,security_privacy
I want to export group data,group_export
Hapus instance WhatsApp lama.,instance_delete
Bagaimana cara saya mengirim pesan untuk merilis fitur peblast?,feature_coming_soon
Tolong bagaimana caranya agar kuota saya terlampaui,quota_reached
I'd like to use browser version thanks,platform_cloud_open
"Bantu saya melihat tugas saya, terima kasih",navigation_tasks_tab
Instal aplikasi desktop.Tolong tolong,platform_desktop_install
Help me view groups,navigation_grouping_tab
Bisakah Anda mengaktifkan warmup untuk akun baru.tolong terima kasih,warmup_enable
"Bisakah Anda membantu saya menonaktifkan balasan otomatis di luar jam kerja, terima kasih",auto_reply_disable
Can you tell me how to update frequency,platform_updates
Bagaimana cara saya melayani pelanggan.,support_contact
I need to text this number,chat_send
Bantu saya mengirim pesan,chat_send
Bagaimana masalah jaringan,troubleshoot_connection
hi there,greeting
I want to get participant list please,group_export
I'd like to send text please thank you,function_send_message
"Bisakah Anda membantu saya menyiapkan webhook, terima kasih",api_webhook_setup
How can I read the last conversation with john.?,chat_read
Bisakah Anda membantu saya menerapkan templat?,templates_use
Save new contact please,contacts_add
Tampilkan riwayat obrolan untuk instance ini.,chat_history
How to how secure are payments please,security_payment
Show failed tasks thank you,tasks_view_failed
Periksa status siaran,message_blast_status
Bantu saya mengelompokkan kontak,advanced_contact_segmentation
How can I schedule a bulk message for tomorrow at 09:00.?,message_schedule
Help me make an account,account_setup
Tampilkan halaman file terima kasih,navigation_files_tab
How can I use browser version?,platform_cloud_open
Can you tell me how to edit group settings: admin only messaging.?,group_settings_edit
Configure auto reply thanks,auto_reply_setup
Bisakah Anda menunjukkan kepada saya cara mencoba lagi penyandingan kode qr??,troubleshoot_qr
Manage contacts list. Please thanks thank you,contacts_manage
"Saya butuh bantuan untuk menggunakan api, terima kasih",api_reference
Check connection status,instance_connection_status
Tolong antar hello world ke 08127321340,function_send_message
Siapkan obrolan grup,group_create
